es_id	usergroupid	unionid	openid	data_date
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60sOq5P5VMk12kPH1QP12RlU	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60sqTkvGKrlP5m2WxqI97IgQ	2020-11-05
NULL	ATTRITUBE_U_05_001_069	NULL	oAw_60tJ_EqZGk2Gju7oEtym7quw	2020-11-05
ATTRITUBE_U_05_001_069_oS6w50jxbnyZf-giSj24iqNzWMSI_oAw_60sT5EmmV_XLT5t8yWuBzTd8	ATTRITUBE_U_05_001_069	oS6w50jxbnyZf-giSj24iqNzWMSI	oAw_60sT5EmmV_XLT5t8yWuBzTd8	2020-11-05
ATTRITUBE_U_05_001_069_oS6w50jxbnyZf-giSj24iqNzWMSI_oz07c4ggyuMkD1_e9cWdHUCV6DGk	ATTRITUBE_U_05_001_069	oS6w50jxbnyZf-giSj24iqNzWMSI	oz07c4ggyuMkD1_e9cWdHUCV6DGk	2020-11-05
NULL	ATTRITUBE_U_05_001_069	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
ATTRITUBE_U_05_001_069_oS6w50unoWjBQlYjVya73KkQ3zdI_oAw_60sIPcjYSrsU6QDZiR4g7AE0	ATTRITUBE_U_05_001_069	oS6w50unoWjBQlYjVya73KkQ3zdI	oAw_60sIPcjYSrsU6QDZiR4g7AE0	2020-11-05
ATTRITUBE_U_05_001_083_oS6w50u0_7swKup3eDWd4ViXtX4U_oAw_60kztYd9tI2qh6T_sSyNkjLk	ATTRITUBE_U_05_001_083	oS6w50u0_7swKup3eDWd4ViXtX4U	oAw_60kztYd9tI2qh6T_sSyNkjLk	2020-11-05
ATTRITUBE_U_05_001_083_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	ATTRITUBE_U_05_001_083	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
NULL	ATTRITUBE_U_05_001_115	NULL	oAw_60iMh8VQTcCSyADUCBf9e0vM	2020-11-05
NULL	ATTRITUBE_U_05_001_115	NULL	oAw_60mCgNul0Jp8mQE4KihaAkeE	2020-11-05
NULL	ATTRITUBE_U_05_001_115	NULL	oAw_60v4jOxFSyIrIxW2JeY1kUSY	2020-11-05
ATTRITUBE_U_05_001_115_oS6w50hodMHHcYKAqwRdObkjcxpU_oAw_60rGf0um6OUc1gHdmP5Ez3aM	ATTRITUBE_U_05_001_115	oS6w50hodMHHcYKAqwRdObkjcxpU	oAw_60rGf0um6OUc1gHdmP5Ez3aM	2020-11-05
ATTRITUBE_U_05_001_115_oS6w50qbO1gKrr8KRPQChCREe1uo_oAw_60mZVlSA-pGG-qJKiGN36KKQ	ATTRITUBE_U_05_001_115	oS6w50qbO1gKrr8KRPQChCREe1uo	oAw_60mZVlSA-pGG-qJKiGN36KKQ	2020-11-05
ATTRITUBE_U_05_001_131__oAw_60kLju-efPkwPQH-9RGSTJGI	ATTRITUBE_U_05_001_131		oAw_60kLju-efPkwPQH-9RGSTJGI	2020-11-05
CONSUME_U_01_003_002_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	CONSUME_U_01_003_002	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
NULL	CONSUME_U_02_002_002	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
CONSUME_U_02_003_002_oS6w50qcsFr5B7svorG23HVdZzTY_oz07c4pPdACzZ2MOqbuccplbiej4	CONSUME_U_02_003_002	oS6w50qcsFr5B7svorG23HVdZzTY	oz07c4pPdACzZ2MOqbuccplbiej4	2020-11-05
CONSUME_U_03_001_002_oS6w50k6F0x7AJpohvkfK0GAz5og_oz07c4vEegI4xQQTNhiI_sDYeShI	CONSUME_U_03_001_002	oS6w50k6F0x7AJpohvkfK0GAz5og	oz07c4vEegI4xQQTNhiI_sDYeShI	2020-11-05
NULL	CONSUME_U_03_002_002	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
NULL	CONSUME_U_03_003_001	NULL	ooLHq01gtM-geWEXzJXshfIN3r5c	2020-11-05
NULL	CONSUME_U_03_003_001	NULL	ooLHq08QlD39c6qHhHJaxj-eykok	2020-11-05
NULL	CONSUME_U_03_003_001	NULL	ooLHq0wUnln_eq6JP2AmRsAjGMJw	2020-11-05
CONSUME_U_03_003_001_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	CONSUME_U_03_003_001	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
CONSUME_U_03_003_003_oS6w50hodMHHcYKAqwRdObkjcxpU_oz07c4kp0hNUI1GK0IbDOlVeAUf8	CONSUME_U_03_003_003	oS6w50hodMHHcYKAqwRdObkjcxpU	oz07c4kp0hNUI1GK0IbDOlVeAUf8	2020-11-05
NULL	CONSUME_U_03_004_001	NULL	ooLHq0-Vjf39D21hN7H6DOqBHsMs	2020-11-05
CONSUME_U_04_001_002_oS6w50qbO1gKrr8KRPQChCREe1uo_oAw_60mZVlSA-pGG-qJKiGN36KKQ	CONSUME_U_04_001_002	oS6w50qbO1gKrr8KRPQChCREe1uo	oAw_60mZVlSA-pGG-qJKiGN36KKQ	2020-11-05
NULL	CONSUME_U_04_002_002	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
NULL	CONSUME_U_04_003_001	NULL	ooLHq08QlD39c6qHhHJaxj-eykok	2020-11-05
NULL	CONSUME_U_04_003_001	NULL	ooLHq0wUnln_eq6JP2AmRsAjGMJw	2020-11-05
CONSUME_U_04_003_001_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	CONSUME_U_04_003_001	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
NULL	CONSUME_U_04_003_002	NULL	ooLHq02Uzf5J5yu7B2B30Jx1HgbA	2020-11-05
NULL	CONSUME_U_04_003_003	NULL	oS6w50qcsFr5B7svorG23HVdZzTY	2020-11-05
NULL	CONSUME_U_04_003_003	NULL	ooLHq07P7_4XOjz7qrJ6VCu-btlI	2020-11-05
CONSUME_U_04_003_003_oS6w50hodMHHcYKAqwRdObkjcxpU_oz07c4kp0hNUI1GK0IbDOlVeAUf8	CONSUME_U_04_003_003	oS6w50hodMHHcYKAqwRdObkjcxpU	oz07c4kp0hNUI1GK0IbDOlVeAUf8	2020-11-05
NULL	CONSUME_U_04_004_001	NULL	oS6w50gRf1ea8NQRsHddi_71UIqY	2020-11-05
NULL	CONSUME_U_04_004_001	NULL	oS6w50qcsFr5B7svorG23HVdZzTY	2020-11-05
NULL	CONSUME_U_04_004_001	NULL	ooLHq0-Vjf39D21hN7H6DOqBHsMs	2020-11-05
NULL	CONSUME_U_04_004_001	NULL	ooLHq0866CCg0TDhAxbFfkSvvscQ	2020-11-05
CONSUME_U_04_004_001_oS6w50ngAsR8lsoOfp7PFIY1LtAU_oz07c4oIXTaOjKanp1Eka38tcYCU	CONSUME_U_04_004_001	oS6w50ngAsR8lsoOfp7PFIY1LtAU	oz07c4oIXTaOjKanp1Eka38tcYCU	2020-11-05
NULL	CONSUME_U_04_004_005	NULL	ooLHq04fONOb464yZE5I5YLfISkU	2020-11-05
NULL	CONSUME_U_05_001_003	oS6w50hflqHspjzarqLNExzNDyUw	NULL	2020-11-05
CONSUME_U_05_001_003_oS6w50orIWzibYZzWElDbYbJ1zVI_oz07c4oMCy-L8Ntl8qs9AeAhK7JE	CONSUME_U_05_001_003	oS6w50orIWzibYZzWElDbYbJ1zVI	oz07c4oMCy-L8Ntl8qs9AeAhK7JE	2020-11-05
CONSUME_U_05_001_003_oS6w50p276O2EJbx9sz08YXxn-Z8_oz07c4mT3LGVB_ywI8gb-hBE8rHo	CONSUME_U_05_001_003	oS6w50p276O2EJbx9sz08YXxn-Z8	oz07c4mT3LGVB_ywI8gb-hBE8rHo	2020-11-05
CONSUME_U_05_001_003_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	CONSUME_U_05_001_003	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
NULL	CONSUME_U_05_002_002	NULL	oAw_60l4mA--hSMV2Y3-gittAgsM	2020-11-05
NULL	CONSUME_U_05_002_002	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
CONSUME_U_05_002_002_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	CONSUME_U_05_002_002	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	oS6w50k6F0x7AJpohvkfK0GAz5og	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq0-68exBi0H0xSetNOgRvL78	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq02U3kRwo4ers0jrH1c2NrFc	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq03V0abr8y4e5uP4vunRjUK0	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq08NcvwJn4rqPAAH7z8ABFLs	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq08QlD39c6qHhHJaxj-eykok	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq0_1-s0RcmnrTzHHVP8-AKPQ	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq0wUnln_eq6JP2AmRsAjGMJw	2020-11-05
NULL	CONSUME_U_05_003_001	NULL	ooLHq0xsehxJVgkQx1TOL8kw88Og	2020-11-05
CONSUME_U_05_003_001_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	CONSUME_U_05_003_001	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
NULL	CONSUME_U_05_003_002	NULL	oS6w50iQkKlcz5e0IEQkDsurEiE8	2020-11-05
NULL	CONSUME_U_05_003_002	NULL	ooLHq02Uzf5J5yu7B2B30Jx1HgbA	2020-11-05
NULL	CONSUME_U_05_003_002	NULL	ooLHq030YPWE3fyk3feRkz4qDBww	2020-11-05
NULL	CONSUME_U_05_003_002	NULL	ooLHq0yamD9Kcr-ydPpPOfHoeKG8	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	oS6w50qbO1gKrr8KRPQChCREe1uo	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	oS6w50qcsFr5B7svorG23HVdZzTY	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	ooLHq0-1NQH010s_Y5IY0MXt1hks	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	ooLHq03-XZWfx0V_oTwd08m65zdw	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	ooLHq03gHyK3tANRZ2M6XTUi6uzk	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	ooLHq07P7_4XOjz7qrJ6VCu-btlI	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	ooLHq07ri7lejrf8-StOLkThoV1s	2020-11-05
NULL	CONSUME_U_05_003_003	NULL	ooLHq0w_Wk7Pz8j6BJCkFkPEaooQ	2020-11-05
CONSUME_U_05_003_003_oS6w50hodMHHcYKAqwRdObkjcxpU_oz07c4kp0hNUI1GK0IbDOlVeAUf8	CONSUME_U_05_003_003	oS6w50hodMHHcYKAqwRdObkjcxpU	oz07c4kp0hNUI1GK0IbDOlVeAUf8	2020-11-05
CONSUME_U_05_003_003_oS6w50jxbnyZf-giSj24iqNzWMSI_oz07c4ggyuMkD1_e9cWdHUCV6DGk	CONSUME_U_05_003_003	oS6w50jxbnyZf-giSj24iqNzWMSI	oz07c4ggyuMkD1_e9cWdHUCV6DGk	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	44444444440	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	oS6w50gRf1ea8NQRsHddi_71UIqY	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	oS6w50hodMHHcYKAqwRdObkjcxpU	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	oS6w50n0tz95_gceA3V0uY_zQTB0	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	oS6w50qbO1gKrr8KRPQChCREe1uo	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	oS6w50qcsFr5B7svorG23HVdZzTY	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq0-1NQH010s_Y5IY0MXt1hks	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq03gHyK3tANRZ2M6XTUi6uzk	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq04VM-TajamM8dTCUXjC-Gbk	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq0866CCg0TDhAxbFfkSvvscQ	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq09yXQ37vhMd77t8zF3aJn84	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq0w_Wk7Pz8j6BJCkFkPEaooQ	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq0xYlBICTAPVl9Lss9pbuigo	2020-11-05
NULL	CONSUME_U_05_004_001	NULL	ooLHq0yNVNS-wyQQVl5zIaZ_1NLM	2020-11-05
CONSUME_U_05_004_001_oS6w50ngAsR8lsoOfp7PFIY1LtAU_oz07c4oIXTaOjKanp1Eka38tcYCU	CONSUME_U_05_004_001	oS6w50ngAsR8lsoOfp7PFIY1LtAU	oz07c4oIXTaOjKanp1Eka38tcYCU	2020-11-05
NULL	CONSUME_U_05_004_004	NULL	ooLHq03-XZWfx0V_oTwd08m65zdw	2020-11-05
NULL	CONSUME_U_05_004_004	NULL	ooLHq0yamD9Kcr-ydPpPOfHoeKG8	2020-11-05
NULL	CONSUME_U_05_004_005	NULL	ooLHq04fONOb464yZE5I5YLfISkU	2020-11-05
CONSUME_U_05_004_005_oS6w50jFY1fqOPZcJKspxCJK9_hg_oz07c4vVUvRz2lCPjD9THrnJyQWM	CONSUME_U_05_004_005	oS6w50jFY1fqOPZcJKspxCJK9_hg	oz07c4vVUvRz2lCPjD9THrnJyQWM	2020-11-05
CONSUME_U_05_004_005_oS6w50jxbnyZf-giSj24iqNzWMSI_oz07c4ggyuMkD1_e9cWdHUCV6DGk	CONSUME_U_05_004_005	oS6w50jxbnyZf-giSj24iqNzWMSI	oz07c4ggyuMkD1_e9cWdHUCV6DGk	2020-11-05
NULL	CONSUME_U_06_001_001	NULL	oAw_60hf9MT4laMABgL2flRjUIu4	2020-11-05
NULL	CONSUME_U_06_001_001	NULL	oAw_60jC6tDTxlgavMgJRSeHn-_I	2020-11-05
NULL	CONSUME_U_06_001_001	NULL	oAw_60o5pKMeolHG699OJcwiNW9U	2020-11-05
NULL	CONSUME_U_06_001_001	NULL	oAw_60otej583Tsr0p0gD6gHh1xQ	2020-11-05
CONSUME_U_06_001_001__oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	CONSUME_U_06_001_001		oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	2020-11-05
CONSUME_U_06_001_001_oS6w50lo77KNWcSgNEGoLPu8_puI_oz07c4gYfeBW9xgBjq-MlaN8h7bA	CONSUME_U_06_001_001	oS6w50lo77KNWcSgNEGoLPu8_puI	oz07c4gYfeBW9xgBjq-MlaN8h7bA	2020-11-05
NULL	CONSUME_U_06_001_002	NULL	oAw_60iMh8VQTcCSyADUCBf9e0vM	2020-11-05
NULL	CONSUME_U_06_001_002	NULL	oAw_60v4jOxFSyIrIxW2JeY1kUSY	2020-11-05
CONSUME_U_06_001_002_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oz07c4sinCoUcZ9BJJoEk-nYwJd8	CONSUME_U_06_001_002	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oz07c4sinCoUcZ9BJJoEk-nYwJd8	2020-11-05
NULL	CONSUME_U_06_001_003	oS6w50hflqHspjzarqLNExzNDyUw	NULL	2020-11-05
CONSUME_U_06_001_003_oS6w50jUAncPj9MiURzBBPpRmp7A_oAw_60vhHXfpcC3cfUI-t_pwPIcw	CONSUME_U_06_001_003	oS6w50jUAncPj9MiURzBBPpRmp7A	oAw_60vhHXfpcC3cfUI-t_pwPIcw	2020-11-05
CONSUME_U_06_001_003_oS6w50jUAncPj9MiURzBBPpRmp7A_oz07c4kGbHJs8sNzRbMVVQKzb4yc	CONSUME_U_06_001_003	oS6w50jUAncPj9MiURzBBPpRmp7A	oz07c4kGbHJs8sNzRbMVVQKzb4yc	2020-11-05
CONSUME_U_06_001_003_oS6w50k6F0x7AJpohvkfK0GAz5og_oAw_60n-giv8dI9wK_LMD-pTwDyY	CONSUME_U_06_001_003	oS6w50k6F0x7AJpohvkfK0GAz5og	oAw_60n-giv8dI9wK_LMD-pTwDyY	2020-11-05
CONSUME_U_06_001_003_oS6w50lo77KNWcSgNEGoLPu8_puI_oAw_60qJzyxYXzYnEkhDZQbrt4mc	CONSUME_U_06_001_003	oS6w50lo77KNWcSgNEGoLPu8_puI	oAw_60qJzyxYXzYnEkhDZQbrt4mc	2020-11-05
CONSUME_U_06_001_003_oS6w50orIWzibYZzWElDbYbJ1zVI_oz07c4oMCy-L8Ntl8qs9AeAhK7JE	CONSUME_U_06_001_003	oS6w50orIWzibYZzWElDbYbJ1zVI	oz07c4oMCy-L8Ntl8qs9AeAhK7JE	2020-11-05
CONSUME_U_06_001_003_oS6w50p276O2EJbx9sz08YXxn-Z8_oz07c4mT3LGVB_ywI8gb-hBE8rHo	CONSUME_U_06_001_003	oS6w50p276O2EJbx9sz08YXxn-Z8	oz07c4mT3LGVB_ywI8gb-hBE8rHo	2020-11-05
CONSUME_U_06_001_003_oS6w50qatNCvlLGqHpYp6N-VWdKo_oAw_60iCHHkwnpSjQnsvQHrXgL7A	CONSUME_U_06_001_003	oS6w50qatNCvlLGqHpYp6N-VWdKo	oAw_60iCHHkwnpSjQnsvQHrXgL7A	2020-11-05
CONSUME_U_06_001_003_oS6w50u0_7swKup3eDWd4ViXtX4U_oAw_60kztYd9tI2qh6T_sSyNkjLk	CONSUME_U_06_001_003	oS6w50u0_7swKup3eDWd4ViXtX4U	oAw_60kztYd9tI2qh6T_sSyNkjLk	2020-11-05
CONSUME_U_06_001_003_oS6w50vs-Qt8VkHVn7_0X34TmGHA_oAw_60nqY8EiWuvDZ3-_7T-4MC_s	CONSUME_U_06_001_003	oS6w50vs-Qt8VkHVn7_0X34TmGHA	oAw_60nqY8EiWuvDZ3-_7T-4MC_s	2020-11-05
NULL	CONSUME_U_06_002_002	NULL	oAw_60jC6tDTxlgavMgJRSeHn-_I	2020-11-05
NULL	CONSUME_U_06_002_002	NULL	oAw_60l4mA--hSMV2Y3-gittAgsM	2020-11-05
NULL	CONSUME_U_06_002_002	NULL	oAw_60o5pKMeolHG699OJcwiNW9U	2020-11-05
NULL	CONSUME_U_06_002_002	NULL	oAw_60otej583Tsr0p0gD6gHh1xQ	2020-11-05
CONSUME_U_06_002_002__oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	CONSUME_U_06_002_002		oAw_60hmt5vQ1-k8AO1FuM1JaQHQ	2020-11-05
CONSUME_U_06_002_002_oS6w50ihNs_idNRfocVfr3GxUWl0_oAw_60oY1guR5S68tvDg7tH3V9Z4	CONSUME_U_06_002_002	oS6w50ihNs_idNRfocVfr3GxUWl0	oAw_60oY1guR5S68tvDg7tH3V9Z4	2020-11-05
CONSUME_U_06_002_002_oS6w50jxbnyZf-giSj24iqNzWMSI_oAw_60sT5EmmV_XLT5t8yWuBzTd8	CONSUME_U_06_002_002	oS6w50jxbnyZf-giSj24iqNzWMSI	oAw_60sT5EmmV_XLT5t8yWuBzTd8	2020-11-05
CONSUME_U_06_002_002_oS6w50lo77KNWcSgNEGoLPu8_puI_oz07c4gYfeBW9xgBjq-MlaN8h7bA	CONSUME_U_06_002_002	oS6w50lo77KNWcSgNEGoLPu8_puI	oz07c4gYfeBW9xgBjq-MlaN8h7bA	2020-11-05
NULL	CONSUME_U_06_002_002	oS6w50p276O2EJbx9sz08YXxn-Z8	NULL	2020-11-05
CONSUME_U_06_002_002_oS6w50unoWjBQlYjVya73KkQ3zdI_oAw_60sIPcjYSrsU6QDZiR4g7AE0	CONSUME_U_06_002_002	oS6w50unoWjBQlYjVya73KkQ3zdI	oAw_60sIPcjYSrsU6QDZiR4g7AE0	2020-11-05
CONSUME_U_06_002_004_oS6w50u0_7swKup3eDWd4ViXtX4U_oAw_60kztYd9tI2qh6T_sSyNkjLk	CONSUME_U_06_002_004	oS6w50u0_7swKup3eDWd4ViXtX4U	oAw_60kztYd9tI2qh6T_sSyNkjLk	2020-11-05
CONSUME_U_06_002_005_oS6w50mkejhnfh2nifWxHzfOKm3c_oAw_60qV0swljrnGnn5RhIk0U3Bg	CONSUME_U_06_002_005	oS6w50mkejhnfh2nifWxHzfOKm3c	oAw_60qV0swljrnGnn5RhIk0U3Bg	2020-11-05
CONSUME_U_06_002_005_oS6w50mkejhnfh2nifWxHzfOKm3c_opunx1KpW2fxRUlA5_shT2HiXgLM	CONSUME_U_06_002_005	oS6w50mkejhnfh2nifWxHzfOKm3c	opunx1KpW2fxRUlA5_shT2HiXgLM	2020-11-05
CONSUME_U_06_002_005_oS6w50mkejhnfh2nifWxHzfOKm3c_oz07c4iCoDyqeHOowYnZeILsaJuk	CONSUME_U_06_002_005	oS6w50mkejhnfh2nifWxHzfOKm3c	oz07c4iCoDyqeHOowYnZeILsaJuk	2020-11-05
CONSUME_U_06_002_006_oS6w50jUAncPj9MiURzBBPpRmp7A_opunx1MUOfAqXF3Psl3DDLtAjTEw	CONSUME_U_06_002_006	oS6w50jUAncPj9MiURzBBPpRmp7A	opunx1MUOfAqXF3Psl3DDLtAjTEw	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	oS6w50k6F0x7AJpohvkfK0GAz5og	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq0-68exBi0H0xSetNOgRvL78	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq002eZU6dJ5azlnjVAWnfJpI	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq01LJdyc7zEtj0SD_x_ErA84	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq01ys6O-xpsrqus4wfoXwuM4	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq02U3kRwo4ers0jrH1c2NrFc	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq03V0abr8y4e5uP4vunRjUK0	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq08NcvwJn4rqPAAH7z8ABFLs	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq08QlD39c6qHhHJaxj-eykok	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq0wUnln_eq6JP2AmRsAjGMJw	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq0x2OUouF6Lsp2QgG92herno	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq0xJ521g4WMC28LjVaA0gPZs	2020-11-05
NULL	CONSUME_U_06_003_001	NULL	ooLHq0zqhcaVpGaYlFSve9oH3rnU	2020-11-05
CONSUME_U_06_003_001_oS6w50hlDeQniNBYRmR0q2EjKCG0_oz07c4lqQ_sHxtfdOh8J5_BogVKU	CONSUME_U_06_003_001	oS6w50hlDeQniNBYRmR0q2EjKCG0	oz07c4lqQ_sHxtfdOh8J5_BogVKU	2020-11-05
CONSUME_U_06_003_001_oS6w50hodMHHcYKAqwRdObkjcxpU_oAw_60rGf0um6OUc1gHdmP5Ez3aM	CONSUME_U_06_003_001	oS6w50hodMHHcYKAqwRdObkjcxpU	oAw_60rGf0um6OUc1gHdmP5Ez3aM	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq0-66OrzIBvnl0JRtmx4aHNw	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq030YPWE3fyk3feRkz4qDBww	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq03qataEj7oaf4ea4TmoFqms	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq08n4yDclkHFzRIUKbTOFY7w	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq09ROGH6WBfR6RjUC37bJ2kM	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq0_JsDyUJ-r_DvlA0zgb_uns	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq0wP_EGp3p6CehAZuYAnDS24	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq0zTIr5dpfoaZypdJp7Om7hI	2020-11-05
NULL	CONSUME_U_06_003_002	NULL	ooLHq0zVb2XTG9WUVJbDNwDdI1uU	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	oS6w50n0tz95_gceA3V0uY_zQTB0	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	oS6w50qcsFr5B7svorG23HVdZzTY	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq0-1NQH010s_Y5IY0MXt1hks	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq01FsoWSAu_Jhlfs8cTZEQpc	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq01Opt_ir5fcjaW79kxzJVPc	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq01zqFI1qobaA5RyzHiyJijE	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq02MUuzmT-a_O-wr6eZYEbGQ	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq03-XZWfx0V_oTwd08m65zdw	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq03gHyK3tANRZ2M6XTUi6uzk	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq068O8eQvwP_-1I8ddrJxHvM	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq07P7_4XOjz7qrJ6VCu-btlI	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq07ri7lejrf8-StOLkThoV1s	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq0wVDAifbbPDHAbJjmxoR0LE	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq0w_Wk7Pz8j6BJCkFkPEaooQ	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq0xjTqK4S9VAjkLJttT3KLSo	2020-11-05
NULL	CONSUME_U_06_003_003	NULL	ooLHq0yNVNS-wyQQVl5zIaZ_1NLM	2020-11-05
CONSUME_U_06_003_003_oS6w50hodMHHcYKAqwRdObkjcxpU_oz07c4kp0hNUI1GK0IbDOlVeAUf8	CONSUME_U_06_003_003	oS6w50hodMHHcYKAqwRdObkjcxpU	oz07c4kp0hNUI1GK0IbDOlVeAUf8	2020-11-05
CONSUME_U_06_003_003_oS6w50jxbnyZf-giSj24iqNzWMSI_oAw_60sT5EmmV_XLT5t8yWuBzTd8	CONSUME_U_06_003_003	oS6w50jxbnyZf-giSj24iqNzWMSI	oAw_60sT5EmmV_XLT5t8yWuBzTd8	2020-11-05
